ticker1,ticker2,coint_t,pvalue,crit_1pct,crit_5pct,crit_10pct,cointegrated_5pct,collinear,spread_std
CTRE,WAB,-3.4624903901976456,0.03586856763202167,-3.903570399561583,-3.340103056139253,-3.047206963860569,True,False,2.1672793118025426
CTRE,WEN,-3.39325451567768,0.043105230014497356,-3.903570399561583,-3.340103056139253,-3.047206963860569,True,False,4.354620678400183
CTRE,WMT,-3.712561279870286,0.01765504430909261,-3.904845491206799,-3.3408124841877163,-3.0476990679136695,True,False,2.0752352659215183
CTRE,WSM,-3.3531357172481364,0.04782880416692673,-3.903570399561583,-3.340103056139253,-3.047206963860569,True,False,2.4594781819113787
CTRE,WT,-4.204310248744379,0.0035933432822417904,-3.903570399561583,-3.340103056139253,-3.047206963860569,True,False,2.0366541073043463
CTRE,XLI,-3.507461095465613,0.031739685791532725,-3.903570399561583,-3.340103056139253,-3.047206963860569,True,False,1.997670716720063
CTS,CVX,-3.6220177258966446,0.023005695781431683,-3.903570399561583,-3.340103056139253,-3.047206963860569,True,False,4.585442639445356
CTS,CXM,-3.48935956794881,0.033350368084956825,-3.9058412025884315,-3.3413662513780724,-3.04808315819103,True,False,4.916900588258715
CTS,DEA,-3.62444643188723,0.022845628216733492,-3.903570399561583,-3.340103056139253,-3.047206963860569,True,False,5.8973603090257996
CTS,DFIN,-3.473725012897632,0.03479677754033214,-3.903570399561583,-3.340103056139253,-3.047206963860569,True,False,4.157498410964206
CTS,ED,-3.3535064286209044,0.04778327445620749,-3.903570399561583,-3.340103056139253,-3.047206963860569,True,False,5.717446475321602
CTS,EG,-3.752069924706035,0.015684578967448747,-3.903570399561583,-3.340103056139253,-3.047206963860569,True,False,4.387428619048789
CTS,EIX,-3.638321809431829,0.021949511200042487,-3.903570399561583,-3.340103056139253,-3.047206963860569,True,False,5.285265778663639
CTS,EOG,-3.8642913906840652,0.011103440311202178,-3.903570399561583,-3.340103056139253,-3.047206963860569,True,False,4.192946904327729
CTS,FANG,-4.369162878673168,0.0019928062758154735,-3.903570399561583,-3.340103056139253,-3.047206963860569,True,False,3.6885854895723513
CTS,FCX,-3.5674886469691915,0.026863491424294124,-3.903570399561583,-3.340103056139253,-3.047206963860569,True,False,4.801988101569151
CTS,FELE,-3.6509471849868484,0.021160766882532243,-3.903570399561583,-3.340103056139253,-3.047206963860569,True,False,3.5879483324164627
CTS,FIS,-3.4614254903362918,0.035971589322370566,-3.903570399561583,-3.340103056139253,-3.047206963860569,True,False,5.937599031483926
CTS,FSLR,-3.7380930586288477,0.01635837054031327,-3.903570399561583,-3.340103056139253,-3.047206963860569,True,False,4.837897805456605
CTS,GPN,-3.3828033410618623,0.044296716026085876,-3.903570399561583,-3.340103056139253,-3.047206963860569,True,False,6.354776738369464
CTS,GTY,-3.675905594356646,0.01967372575188675,-3.903570399561583,-3.340103056139253,-3.047206963860569,True,False,5.2397339877018325
CTS,HLX,-3.3393810485292796,0.04954359675824053,-3.903570399561583,-3.340103056139253,-3.047206963860569,True,False,5.697233962905585
CTS,HST,-4.02537280961533,0.0066051287755446424,-3.903570399561583,-3.340103056139253,-3.047206963860569,True,False,4.863218757246699
CTS,HTZ,-3.7591039484848627,0.015354814765815473,-3.905889873356223,-3.341393314778662,-3.0481019283922017,True,False,4.321864508273276
CTS,HUBG,-4.05759169087803,0.0059338617000384486,-3.903570399561583,-3.340103056139253,-3.047206963860569,True,False,4.045834881749969
CTS,IYE,-4.102749850040942,0.005096979558973461,-3.903570399561583,-3.340103056139253,-3.047206963860569,True,False,3.921737440717986
CTS,IYH,-3.686786180653433,0.01905449350858362,-3.903570399561583,-3.340103056139253,-3.047206963860569,True,False,4.566633717707265
CTS,IYK,-3.7857772278762534,0.014159160522183287,-3.903570399561583,-3.340103056139253,-3.047206963860569,True,False,4.562465218677588
CTS,JBGS,-3.539047156940204,0.02908739596711078,-3.903570399561583,-3.340103056139253,-3.047206963860569,True,False,6.157584759722539
CTS,KNTK,-3.6693206846825417,0.02005694212269508,-3.903570399561583,-3.340103056139253,-3.047206963860569,True,False,4.481262313963517
CTS,LBRT,-4.18744965941941,0.003810819124576399,-3.903570399561583,-3.340103056139253,-3.047206963860569,True,False,4.537593541006204
CTS,LMT,-3.4441963353635727,0.03767336278849652,-3.903570399561583,-3.340103056139253,-3.047206963860569,True,False,5.325068690817471
CTS,LOW,-3.353708290349876,0.04775849743040739,-3.903570399561583,-3.340103056139253,-3.047206963860569,True,False,4.941701859861683
CTS,LZ,-3.426126504700642,0.03953037404667162,-3.9058817265958337,-3.341388784801367,-3.0480987865683744,True,False,4.657974025969553
CTS,MBIN,-3.5567599345487237,0.027684643363541837,-3.903570399561583,-3.340103056139253,-3.047206963860569,True,False,4.4631519358075575
CTS,MCD,-3.4312283144397386,0.038998455459253824,-3.903570399561583,-3.340103056139253,-3.047206963860569,True,False,5.0663487297681185
CTS,MCW,-3.647967994121682,0.02134463271590374,-3.9058573703767996,-3.341375241534736,-3.048089393449038,True,False,4.316511352226122
CTS,MGY,-3.7818788299532793,0.014328613218340237,-3.903570399561583,-3.340103056139253,-3.047206963860569,True,False,4.284210987591852
CTS,MPC,-3.4209387193253473,0.04007747588611709,-3.903570399561583,-3.340103056139253,-3.047206963860569,True,False,4.75801365147134
CTS,MRK,-3.5008805418788214,0.03231741008367077,-3.903765955390454,-3.340211878998433,-3.047282453774592,True,False,5.140528740105721
CTS,NOG,-3.621374590804934,0.023048244707264375,-3.903570399561583,-3.340103056139253,-3.047206963860569,True,False,4.192015761413357
CTS,NUE,-3.4726591867261463,0.03489728251042279,-3.903575044921799,-3.340105641274957,-3.047208757172015,True,False,4.522464112943085
CTS,OKE,-3.7522834302719086,0.01567447856574428,-3.903570399561583,-3.340103056139253,-3.047206963860569,True,False,4.388795088913928
CTS,OTTR,-3.3608008654498636,0.04689465010730041,-3.903570399561583,-3.340103056139253,-3.047206963860569,True,False,4.447623027148044
CTS,PCG,-3.5065234056059014,0.03182146797414654,-3.903570399561583,-3.340103056139253,-3.047206963860569,True,False,5.155190403579867
CTS,PEP,-3.460417451168843,0.03606933990596707,-3.903570399561583,-3.340103056139253,-3.047206963860569,True,False,5.418643855121885
CTS,PFG,-3.8943397526812413,0.010099212570453379,-3.903570399561583,-3.340103056139253,-3.047206963860569,True,False,3.94253669540579
CTS,PG,-3.5798614992449305,0.025942535080121617,-3.9042186400866736,-3.3404637601542198,-3.0474571776830923,True,False,5.176697756003578
CTS,PRGO,-4.1895666784407295,0.0037828660031286134,-3.903570399561583,-3.340103056139253,-3.047206963860569,True,False,5.638983795640347
